label,state,amine,radius,Vbur_pct,Vbur_abs,Vfree,Q_NE,Q_NW,Q_SW,Q_SE
TS5A_AMP,TS5A,AMP,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_BEMT,TS5A,BEMT,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_BENZ,TS5A,BENZ,3.5,0.10075009317927693,18.094150522518785,161.50022950769772,16.618524040253448,20.20359672008945,2.210678345136042,1.2672381662318302
TS5A_BMAE,TS5A,BMAE,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_BOX,TS5A,BOX,3.5,0.005439340290719344,0.9768749472851183,178.6175050829314,0.013976891539321655,2.161759224748416,0.0,0.0
TS5A_DADP,TS5A,DADP,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_DBUA,TS5A,DBUA,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_DEA,TS5A,DEA,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_DEGE,TS5A,DEGE,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_DEPA,TS5A,DEPA,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_DETA,TS5A,DETA,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_DMDP,TS5A,DMDP,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_DMEDA,TS5A,DMEDA,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_EAE,TS5A,EAE,3.5,6.988445769660827e-05,0.012550855853770256,179.58182917436275,0.02795378307864331,0.0,0.0,0.0
TS5A_EDA,TS5A,EDA,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_INDO,TS5A,INDO,3.5,2.3294819232202757e-05,0.004183618617923418,179.59019641159858,0.0,0.009317927692881103,0.0,0.0
TS5A_ISBZ,TS5A,ISBZ,3.5,0.002801202012672382,0.5030801388052911,179.0912998914112,0.0,1.1204808050689525,0.0,0.0
TS5A_MEPI,TS5A,MEPI,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_METOX,TS5A,METOX,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_MOR,TS5A,MOR,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_MTL,TS5A,MTL,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_NMA,TS5A,NMA,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_OCTA,TS5A,OCTA,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_OTL,TS5A,OTL,3.5,1.1647409616101379e-05,0.002091809308961709,179.59228822090756,0.0,0.004658963846440552,0.0,0.0
TS5A_PIP,TS5A,PIP,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
TS5A_THQ,TS5A,THQ,3.5,0.0,0.0,179.5943800302165,0.0,0.0,0.0,0.0
