label,state,amine,radius,Vbur_pct,Vbur_abs,Vfree,Q_NE,Q_NW,Q_SW,Q_SE,SASA_total,SASA_amine,SASA_catalyst,amine_N_index,Ru_N_distance,SASA_amine_N,SASA_N_ratio,Sterimol_L,Sterimol_B1,Sterimol_B5
5A_BENZ,5A,BENZ,3.5,0.10652720834886321,19.131687939763793,160.46269209045272,21.135389489377562,18.372623928438315,1.7540998881848675,1.3487700335445396,897.8741646079379,255.65204556086152,618.1128445269952,67,4.626851772544697,0.0,0.0,10.296071023899048,3.741187352622835,11.074018967818686
5A_BMAE,5A,BMAE,3.5,0.06505078270592621,11.682754990551148,167.91162503966535,8.053019008572493,14.291371598956392,2.3108460678345133,1.3650764070070815,860.7827549086722,172.00033739802677,663.7531133143503,64,4.591601998604626,0.0,0.0,10.08947437386578,2.6714537885840253,10.975307865567915
5A_BOX,5A,BOX,3.5,0.05826616660454715,10.46427606808095,169.13010396213556,8.891632500931792,11.323611628773762,1.9101751770406263,1.1810473350726798,894.0524336646292,240.7397754649488,633.1830589294524,73,5.114097265930714,0.8199913041568931,0.003406131382208098,11.113936130591295,2.078166027537888,9.1363714984772
5A_DADP,5A,DADP,3.5,0.055872623928438316,10.034409255089319,169.5599707751272,8.169493104733508,11.342247484159524,1.77273574357063,1.064573238911666,949.5525310168747,278.28957783929513,648.8533486925182,87,5.614080885902607,7.929915904834337,0.028495195423429234,12.456110901087326,3.736121619497493,11.564355351542808
5A_DBUA,5A,DBUA,3.5,0.055773620946701456,10.016628875963145,169.57775115425338,7.964498695490123,11.06270965337309,2.019660827431979,1.2625792023853895,931.3834329806399,264.3205570020822,650.5631744802035,64,5.121921093913299,0.009999893953134916,3.783244885132465e-05,12.009775083965069,2.631663671479423,9.521384647035521
5A_DEA,5A,DEA,3.5,0.08584723257547522,15.41768051170228,164.17669951851423,14.01882221393962,16.930674617964964,1.546775997018263,1.8426202012672384,817.6695863590022,151.63759809835162,641.3626384328385,64,4.587682776045223,0.25999724278145925,0.0017145961558480104,9.31575790896775,2.2541634992367348,10.874958911719528
5A_DEGE,5A,DEGE,3.5,0.05472535408125233,9.828366038156592,169.76601399205992,7.729221021244875,10.634084979500559,2.1757361162877378,1.35109951546776,1159.5514890040488,459.76836484883376,680.7935186787674,73,5.439340658770417,0.7299922585787031,0.0015877392060645922,12.689798761783406,3.5389439107329697,17.835636628598603
5A_DEPA,5A,DEPA,3.5,0.056897595974655234,10.21848847427795,169.37589155593855,9.672008945210585,9.469344017890421,1.7867126351099514,1.830972791651137,909.8129745362011,236.58046169546287,644.3031329916414,77,5.651362339670055,5.609940507707522,0.023712611208481334,12.881210047374537,2.8303001032699324,9.562511620436025
5A_DETA,5A,DETA,3.5,0.07160827431979128,12.860443631496588,166.73393639871992,12.928624673872532,12.677040626164741,1.8449496831904586,1.1926947446887812,840.5616897439588,175.83958874452406,635.32282979108,70,4.991401350222199,7.799917283443607,0.04435814107126948,11.137067777517855,1.7,10.172300771385295
5A_DMDP,5A,DMDP,3.5,0.05538343272456206,9.946553264112929,169.64782676610358,8.006429370108089,11.069698099142752,1.9311405143496088,1.1461051062243757,976.0732613295429,318.17033735459785,635.053375589355,93,5.346900776987076,1.739981547845111,0.005468710761386653,12.295517477249582,2.6315831937537277,12.297391667309434
5A_DMEDA,5A,DMEDA,3.5,0.062371878494222883,11.201638849489953,168.39274118072655,10.002795378307864,11.810473350726799,1.926481550503168,1.2090011181513232,839.6627768528084,162.13033569046092,650.2830849764794,70,5.14329188691445,7.069925024864916,0.04360642932586539,11.703529087681007,2.0640257127882937,9.490527512017582
5A_EAE,5A,EAE,3.5,0.08266166604547148,14.84557066570125,164.74880936451527,13.797521431233694,15.947633246366006,1.460585165859113,1.85892657472978,831.2108419558795,167.82898807611667,638.7525419507929,64,4.546471917102315,0.009999893953134916,5.9583830348780946e-05,9.492402688486086,2.4821798215207727,10.9554610569291
