label,state,amine,Ru_SASA_full,Ru_SASA_bare,Ru_SASA_cat_only,Ru_shield_amine,Ru_shield_cat,Ru_access_frac,Vbur_total_R3.0,Vfree_total_R3.0,Vfree_abs_R3.0,Vbur_total_R3.5,Vfree_total_R3.5,Vfree_abs_R3.5,Vbur_total_R4.5,Vfree_total_R4.5,Vfree_abs_R4.5,amine_N_index,Ru_N_distance,Vfree_amine_side,Vfree_opposite_side,Vfree_amine_frac,Vfree_opposite_frac,Vfree_asymmetry,H2_approach_frac,H2_min_clearance,H2_n_accessible,ligand_max_gap_deg,ligand_mean_angle_deg
3A_BMAE,3A,BMAE,0.0,120.76282160399161,8.439839897493027,8.439839897493027,112.32298170649858,0.0,97.36479439809297,2.635205601907032,2.9803473214739284,93.93985277674246,6.060147223257545,10.883683834527773,83.40841003820772,16.59158996179228,63.33068081943907,64,2.212830410554998,12.045374999999998,18.613124999999997,0.14060591734625535,0.21689542612183899,0.07628950877558363,0.0005,3.9519802380370255,1,179.87951655691822,105.46744963785368
3A_BOX,3A,BOX,0.0,120.76282160399161,9.079827757018567,9.079827757018567,111.68299384697305,0.0,96.9429752681764,3.057024731823603,3.4574135181621557,94.22987327618337,5.770126723816631,10.36282331659632,85.13481243487323,14.865187565126774,56.74094231933651,73,2.2467990045395694,11.022749999999998,18.336374999999997,0.12853713251210203,0.21388921695996221,0.08535208444786019,0.001,3.9139222788052397,2,179.66158170284896,105.18820332912313
3A_DADP,3A,DADP,0.0,120.76282160399161,6.589874991052017,6.589874991052017,114.1729466129396,0.0,97.25212306317044,2.747876936829556,3.1077755991765343,93.82104919865822,6.178950801341784,11.09704838404187,81.93328846821814,18.066711531781863,68.96127159066788,87,2.207677796716043,10.286999999999999,20.742749999999997,0.1198395848077377,0.24219735182849936,0.12235776702076166,0.0005,3.935611691574384,1,179.2864562874131,105.38411847762067
3A_DBUA,3A,DBUA,0.0,120.76282160399161,8.989829464272786,8.989829464272786,111.77299213971882,0.0,97.537060488677,2.4629395113230004,2.785518963003014,94.73071188967573,5.269288110324268,9.463345313742764,84.7646752344564,15.235324765543595,58.15376899556094,64,2.239503651564114,10.297125,18.147374999999997,0.12019855809006029,0.21146812443465607,0.09126956634459578,0.0,,0,179.1594724324333,105.13929652912698
3A_DEA,3A,DEA,0.0,120.76282160399161,9.0498283261033,9.0498283261033,111.71299327788832,0.0,97.56220202622168,2.4377979737783164,2.757084553928891,94.69402254938501,5.305977450614989,9.529237306975062,84.7388958839875,15.261104116012504,58.25216968048858,64,2.2455208226807875,10.668375,18.144,0.12439494707016648,0.21166187645182882,0.08726692938166235,0.0,,0,179.24460484839656,105.15835710820356
3A_DEGE,3A,DEGE,0.0,120.76282160399161,3.5199332273904593,3.5199332273904593,117.24288837660116,0.0,97.14969457687724,2.8503054231227622,3.2236194879970697,92.84965523667536,7.1503447633246395,12.841617347715925,80.33686827023271,19.663131729767287,75.05486347939836,73,2.198693794612838,10.847249999999999,21.9915,0.12645577588920368,0.25659604631015204,0.13014027042094836,0.0005,3.9971747150511443,1,178.7064793258942,105.81168529491897
3A_DEPA,3A,DEPA,0.0,120.76282160399161,3.1999392976276817,3.1999392976276817,117.56288230636393,0.0,97.12548420738975,2.8745157926102536,3.251000770809199,92.84965523667536,7.1503447633246395,12.841617347715925,80.3729593608892,19.627040639110803,74.91710252049967,77,2.1995652655909077,10.627874999999998,22.153499999999998,0.12388370903654745,0.25851679729037846,0.13463308825383102,0.0,,0,178.56883767627752,105.83447244789345
3A_DETA,3A,DETA,0.0,120.76282160399161,5.859888838780714,5.859888838780714,114.90293276521089,0.0,96.02018772348033,3.9798122765196666,4.501061643809038,92.64058423406635,7.359415765933647,13.217097118674559,81.56559352205626,18.43440647794374,70.36477609674125,70,2.4477696520914707,11.056499999999998,23.658749999999998,0.12894084307474318,0.2759516592528442,0.14701081617810102,0.0005,3.91620108611383,1,178.93175610694092,104.93440796299761
3A_DMDP,3A,DMDP,0.0,120.76282160399161,6.229881820068912,6.229881820068912,114.5329397839227,0.0,96.77070917759238,3.22929082240762,3.65224187663307,92.66387905329854,7.336120946701456,13.17526093249532,80.1520710316082,19.8479289683918,75.76024102082715,93,2.196935077737392,12.143249999999998,21.350249999999996,0.14154209284028324,0.24915320992516737,0.10761111708488413,0.0,,0,179.2464190077584,105.54071144831526
3A_DMEDA,3A,DMEDA,0.0,120.76282160399161,5.809889787255277,5.809889787255277,114.95293181673634,0.0,95.9233462455304,4.0766537544696035,4.610586775057541,92.6359252702199,7.3640747297801,13.225464355910418,81.78051189649183,18.21948810350817,69.54442512344968,70,2.448349663691851,10.941749999999999,23.878124999999997,0.12771824771509613,0.27825847557618183,0.1505402278610857,0.0015,3.7613857201581893,3,178.57502047860658,104.96315426501107
3A_EAE,3A,EAE,0.0,120.76282160399161,9.009829084882957,9.009829084882957,111.75299251910866,0.0,97.49236442193087,2.5076355780691273,2.836069023579256,94.691110696981,5.308889303019001,9.534466830247453,84.73346865230982,15.266531347690176,58.27288561415759,64,2.2433056541853587,10.361249999999998,18.147374999999997,0.1208185753640299,0.21169291338582674,0.09087433802179684,0.0005,3.9713547625194487,1,179.2511800214762,105.14262470326139
3A_EDA,3A,EDA,0.0,120.76282160399161,5.649892822373888,5.649892822373888,115.11292878161773,0.0,95.13930274135876,4.860697258641238,5.497319087665701,91.1875698844577,8.812430115542298,15.8266292316043,79.42590743313652,20.574092566863484,78.53203294573666,64,2.4322749906620347,13.580999999999998,24.080624999999998,0.15851881032105575,0.2806293018682399,0.12211049154718417,0.001,3.924049030819806,2,178.09912036282094,105.01711147173438
3A_INDO,3A,INDO,0.0,120.76282160399161,6.179882768543475,6.179882768543475,114.58293883544813,0.0,98.09576132300357,1.9042386769964281,2.1536432058000656,94.7738073052553,5.226192694744697,9.385948369311194,85.09980679055228,14.900193209447721,56.874560091501394,66,2.26212435911468,11.542499999999999,17.637749999999997,0.13468278659473085,0.2056104182240233,0.07092763162929244,0.0,,0,174.26722613962852,105.65485941281415
3A_ISBZ,3A,ISBZ,0.0,120.76282160399161,9.649816944408498,9.649816944408498,111.11300465958311,0.0,97.54450983313468,2.4554901668653173,2.7770939529069807,95.05218039508013,4.9478196049198715,8.886005944469332,86.76813780826676,13.231862191733242,50.50648208165694,66,2.23781062335489,10.479375,17.094374999999996,0.12214311002714293,0.19949584465713496,0.07735273462999204,0.0005,3.9592379709732723,1,179.55803918082532,105.13292802012066
3A_MEPI,3A,MEPI,0.0,120.76282160399161,8.56983743145915,8.56983743145915,112.19298417253246,0.0,96.74649880810489,3.2535011918951113,3.6796231594451996,93.37262392843832,6.6273760715616845,11.902394967992137,83.02443339701286,16.975566602987143,64.79633312651941,77,2.228704184184164,12.109499999999999,19.234125,0.14126540414976968,0.2242729526582976,0.08300754850852793,0.0005,3.9084940922516522,1,177.12387138630567,105.25021527149484
3A_METOX,3A,METOX,0.0,120.76282160399161,6.309880302509599,6.309880302509599,114.45294130148201,0.0,96.61706644815257,3.3829335518474295,3.826007709863873,92.5322633246366,7.467736675363398,13.411635384408015,80.15261375477596,19.847386245224044,75.75816942746025,70,2.199671265871335,12.460499999999998,21.475125,0.14532572328281834,0.2504625073804369,0.10513678409761856,0.002,3.930598142622204,4,179.36005274275436,105.53794083958799
3A_MOR,3A,MOR,0.0,120.76282160399161,8.799833068476149,8.799833068476149,111.96298853551546,0.0,97.40762812872468,2.5923718712753185,2.9319035134217017,94.00507827059262,5.99492172940738,10.766542513225914,83.34056964223689,16.659430357763114,63.58962999030132,76,2.2241289315849024,12.406499999999998,18.272249999999996,0.1446503757919175,0.21317478442335705,0.06852440863143955,0.0,,0,178.54782978223693,105.19983948609728
3A_MTL,3A,MTL,0.0,120.76282160399161,6.459877457085894,6.459877457085894,114.30294414690572,0.0,97.20370232419548,2.7962976758045244,3.162538164800779,93.49841595229222,6.50158404770778,11.676479562624252,81.93790161514414,18.062098384855858,68.94366304704926,64,2.230638617076733,12.298499999999999,19.686374999999998,0.1433968203998111,0.2296637530514214,0.08626693265161028,0.001,3.9333262572671157,2,178.87786506977247,105.72038443196071
3A_NMA,3A,NMA,0.0,120.76282160399161,4.079922604475296,4.079922604475296,116.68289899951631,0.0,98.66936084624554,1.3306391537544613,1.5049174284050224,95.52506522549386,4.4749347745061385,8.036731365030874,85.17877301146231,14.821226988537688,56.573143256617755,64,2.235525035645989,10.074374999999998,16.871624999999998,0.11755671077504724,0.19667165001180265,0.0791149392367554,0.0,,0,171.99722724717174,105.32775651202509
3A_OCTA,3A,OCTA,0.0,120.76282160399161,6.509876508611331,6.509876508611331,114.25294509538028,0.0,97.16645560190703,2.833544398092968,3.2046632152809735,93.75,6.25,11.224648751888537,81.94658518582841,18.05341481417159,68.91051755317886,70,2.207651237990276,10.141874999999999,21.026249999999997,0.1184049804956854,0.24497660335810623,0.12657162286242082,0.0,,0,179.62223974680583,105.3991142399964
3A_OTL,3A,OTL,0.0,120.76282160399161,6.589874991052017,6.589874991052017,114.1729466129396,0.0,97.64693831942789,2.353061680572111,2.661250064086431,94.41564945956019,5.584350540439814,10.029179731816924,83.84638763459535,16.153612365404655,61.65890497235239,64,2.253020778466102,10.175624999999998,20.040749999999996,0.11864006610789753,0.23380714257589477,0.11516707646799725,0.0005,3.9333262572671157,1,177.16144711154354,105.58084612274358
3A_PIP,3A,PIP,0.0,120.76282160399161,8.889831361221928,8.889831361221928,111.87299024276969,0.0,97.32009833134684,2.6799016686531587,3.0308973820501706,93.94218225866567,6.057817741334333,10.879500215909843,83.319403438694,16.680596561306004,63.67042213161034,76,2.228662521782964,12.558374999999998,18.295875,0.14643264727873756,0.2134335997480216,0.06700095246928403,0.0,,0,178.10692146811772,105.13729654087255
3A_THQ,3A,THQ,0.0,120.76282160399161,7.679854314306458,7.679854314306458,113.08296728968516,0.0,96.64220798569725,3.3577920143027455,3.7975733007897503,93.89326313827804,6.106736861721956,10.967356206886251,85.46126042028483,14.53873957971517,55.49487890914736,66,2.5440676875718147,11.296124999999998,20.563874999999996,0.13163173005073348,0.24004254816215576,0.10841081811142228,0.0005,3.9512333157698882,1,179.00713851697455,105.05170913383397
4A_AMP,4A,AMP,0.0,120.76282160399161,5.9298875109163065,5.9298875109163065,114.83293409307531,0.0,97.98122765196663,2.018772348033366,2.2831777360266727,94.99627282892284,5.003727171077159,8.9864127912995,86.14020710316082,13.859792896839181,52.903315607157936,80,2.3793239720958557,12.355874999999997,15.609374999999998,0.1440601267068036,0.18210812300665433,0.03804799629985073,0.001,3.944575350679092,2,172.95502513306926,105.43848418100863
4A_BEMT,4A,BEMT,0.0,120.76282160399161,10.479801199730675,10.479801199730675,110.28302040426094,0.0,98.5054752681764,1.4945247318236028,1.690267650517896,96.14121319418561,3.8587868058143897,6.9301642405901305,87.68181226120181,12.318187738798187,47.01895464848411,67,2.4307820967540468,11.225249999999999,14.677874999999998,0.13090880466013305,0.1712002519387474,0.04029144727861436,0.0005,3.979321076710625,1,175.337160992555,105.68824165295885
4A_BENZ,4A,BENZ,0.0,120.76282160399161,10.509800630645941,10.509800630645941,110.25302097334567,0.0,98.0966924910608,1.903307508939207,2.152590079538058,96.47374673872531,3.5262532612746895,6.332952682881569,90.57615491490101,9.42384508509899,35.971147222817024,67,2.6269377058087997,12.133124999999998,13.877999999999998,0.1413740217861497,0.16201095307513494,0.02063693128898525,0.001,3.9732125265046316,2,172.35659150250117,105.02350806581815
4A_BMAE,4A,BMAE,0.0,120.76282160399161,10.519800440951034,10.519800440951034,110.24302116304058,0.0,98.47381555423122,1.5261844457687772,1.7260739434260728,96.08647036898994,3.9135296310100642,7.028479278111348,87.55372959360889,12.446270406391108,47.50785068307209,64,2.422403347412028,11.110499999999998,14.617124999999998,0.1295043273013375,0.17057896809767625,0.04107464079633874,0.0,,0,175.1847243764093,105.67598658310469
4A_BOX,4A,BOX,0.0,120.76282160399161,10.539800061561207,10.539800061561207,110.2230215424304,0.0,98.39373510131108,1.60626489868892,1.8166428019584941,96.38813827804697,3.6118617219530336,6.486700667090247,88.91352249044807,11.086477509551926,42.3174735023091,73,2.6078636499824905,11.630249999999998,14.546249999999999,0.13555188419479192,0.16976524342208918,0.03421335922729726,0.0,,0,172.96549375454833,105.27374131175783
4A_DADP,4A,DADP,0.0,120.76282160399161,6.739872145628328,6.739872145628328,114.02294945836329,0.0,97.97470947556614,2.0252905244338564,2.2905496198607125,95.18787271710771,4.812127282892291,8.642310159975295,86.53069642236888,13.469303577631123,51.41280417967482,87,2.372663445517295,11.707874999999998,15.778124999999998,0.13659631438021735,0.18395372629259463,0.04735741191237727,0.0,,0,173.35891337680715,105.50246781392063
4A_DBUA,4A,DBUA,0.0,120.76282160399161,11.159788300476574,11.159788300476574,109.60303330351503,0.0,98.74106078665076,1.2589392133492368,1.4238267062306562,96.76493197912784,3.2350680208721627,5.810000355641137,89.17728594998263,10.822714050017368,41.31067912599667,64,2.446255559948306,10.600874999999998,13.597874999999998,0.1235787071644962,0.1586657740322136,0.0350870668677174,0.0,,0,173.58231691149095,105.2009151619188
4A_DEA,4A,DEA,0.0,120.76282160399161,11.289785834442698,11.289785834442698,109.47303576954891,0.0,98.67494785458881,1.3250521454111919,1.4985986708330046,96.47665859112932,3.523341408870678,6.327723159609178,88.57486323376172,11.425136766238282,43.61014776325345,64,2.436428998221783,10.705499999999999,14.053499999999998,0.12479836330015344,0.1639821998188477,0.03918383651869427,0.0,,0,175.8170843988867,105.48812367359942
4A_DEGE,4A,DEGE,0.0,120.76282160399161,5.719891494509496,5.719891494509496,115.04293010948211,0.0,97.57058253873659,2.4294174612634123,2.747606417570836,94.1401882221394,5.8598117778606,10.523892633386367,84.60592870788469,15.394071292115314,58.759710055378605,73,2.3341490611436964,12.764249999999999,17.283374999999996,0.14881561344141025,0.20164592849267599,0.05283031505126573,0.0,,0,175.3300297367299,106.00060838380178
4A_DEPA,4A,DEPA,0.0,120.76282160399161,5.429896995661984,5.429896995661984,115.33292460832962,0.0,97.50726311084624,2.492736889153761,2.8192190033871753,94.10349888184868,5.8965011181513205,10.589784626618638,84.72804142063217,15.271958579367833,58.2936015478266,77,2.328101399459439,12.281624999999998,17.67825,0.14318879357834266,0.2062529532209797,0.06306415964263704,0.0,,0,175.184779076231,106.05086601671753
4A_DETA,4A,DETA,0.0,120.76282160399161,6.229881820068912,6.229881820068912,114.5329397839227,0.0,97.31916716328963,2.6808328367103655,3.031950508312164,94.27005683935893,5.729943160641071,10.290655895437112,85.83383987495658,14.166160125043419,54.07273006277188,70,2.5591147321095242,13.881374999999998,17.1315,0.16185266803085158,0.19985825655563433,0.03800558852478275,0.0,,0,172.41796123248352,105.4317360549709
4A_DMDP,4A,DMDP,0.0,120.76282160399161,5.709891684204402,5.709891684204402,115.0529299197872,0.0,97.56033969010727,2.43966030989273,2.7591908064528923,94.13669399925456,5.863306000745439,10.530168061313248,84.59236062869053,15.407639371309472,58.811499889551044,93,2.3336511473212957,12.801374999999998,17.283374999999996,0.14923670129052566,0.2016618098763487,0.052425108585823055,0.0,,0,175.30643234930463,105.99820686077219
4A_DMEDA,4A,DMEDA,0.0,120.76282160399161,5.709891684204402,5.709891684204402,115.0529299197872,0.0,97.45418653158522,2.545813468414778,2.8792472003214584,94.50416977264257,5.49583022735743,9.870202224335827,86.57682789162904,13.423172108370963,51.236718743488495,70,2.541000669834623,12.750749999999998,18.295875,0.1486874729426581,0.21341679461438529,0.06472932167172718,0.0005,3.928760961156791,1,173.34805328091923,105.68235243024212
4A_EAE,4A,EAE,0.0,120.76282160399161,11.079789818035872,11.079789818035872,109.68303178595573,0.0,98.76806466030989,1.2319353396901107,1.3932860446325037,96.806280283265,3.1937197167350035,5.735741125173007,89.14852162209101,10.85147837790899,41.42047357444227,64,2.4672294296639703,10.702124999999999,13.452749999999998,0.12475901955384192,0.15697239396684126,0.032213374412999346,0.0,,0,173.68596521351907,105.19971106884019
4A_EDA,4A,EDA,0.0,120.76282160399161,5.759890735729839,5.759890735729839,115.00293086826177,0.0,97.56127085816448,2.4387291418355233,2.7581376801908846,94.10233414088707,5.897665859112934,10.591876435927617,84.57038034039597,15.429619659604029,58.89539942091045,64,2.336154912093802,12.882374999999998,17.202374999999996,0.1501750796710863,0.20072460914425236,0.05054952947316607,0.0,,0,175.3753292192061,106.00586410009285
4A_INDO,4A,INDO,0.0,120.76282160399161,10.829794560408718,10.829794560408718,109.9330270435829,0.0,98.61721543504171,1.3827845649582855,1.563892499077312,96.84937569884457,3.150624301155432,5.658344180741437,89.43317992358459,10.56682007641541,40.33392285350425,66,2.4738218861510624,10.10475,14.053499999999998,0.11780908160856222,0.16396282879193574,0.04615374718337352,0.0,,0,172.84596161889968,105.42279046510566
4A_ISBZ,4A,ISBZ,0.0,120.76282160399161,11.459782609629164,11.459782609629164,109.30303899436245,0.0,98.64887514898689,1.351124851013111,1.5280862061691352,96.91751304509877,3.0824869549012277,5.53597333616716,90.20873133032303,9.791268669676967,37.373615932206974,66,2.636618356797206,10.870874999999998,13.152374999999997,0.126746153543462,0.15344332007717446,0.026697166533712458,0.0,,0,173.72287710473825,104.92440399748493
4A_MEPI,4A,MEPI,0.0,120.76282160399161,10.48980101003577,10.48980101003577,110.27302059395583,0.0,98.54737783075089,1.4526221692491106,1.642876968727677,96.0928764442788,3.907123555721199,7.016974326912049,87.5195380340396,12.480461965960401,47.63836106518664,77,2.4061486004401305,11.296124999999998,14.741999999999997,0.1316835189046701,0.17201590989642815,0.04033239099175806,0.0,,0,175.3504435630653,105.67780398699911
4A_METOX,4A,METOX,0.0,120.76282160399161,5.7898901666451055,5.7898901666451055,114.9729314373465,0.0,97.5379916567342,2.4620083432657935,2.7844658367410204,94.09126910175178,5.908730898248223,10.611748624362747,84.60538598471692,15.394614015283082,58.76178164874551,70,2.3378529034565028,13.034249999999998,17.215874999999997,0.1520352728131643,0.20076353904282115,0.04872826622965684,0.0005,3.963206981020361,1,175.333456951136,105.99550907256717
4A_MOR,4A,MOR,0.0,120.76282160399161,10.509800630645941,10.509800630645941,110.25302097334567,0.0,98.58834922526817,1.4116507747318252,1.5965394131994515,96.14761926947448,3.8523807305255247,6.91865928939086,87.54531738450851,12.454682615491492,47.539960380259004,76,2.405237648287379,11.296124999999998,14.681249999999999,0.1316835189046701,0.17130705312487696,0.03962353422020687,0.0,,0,175.41014005426445,105.6794879367878
4A_MTL,4A,MTL,0.0,120.76282160399161,6.23988163037399,6.23988163037399,114.52293997361762,0.0,98.09948599523241,1.9005140047675866,2.149430700752049,95.30784103615356,4.692158963846438,8.426853801152248,86.97627214310525,13.023727856894752,49.712026025451564,64,2.381501666493013,11.336624999999998,16.750124999999997,0.13219725294187099,0.19538600842486517,0.06318875548299419,0.001,3.916610882923885,2,174.74771412983299,105.90821925350585
4A_NMA,4A,NMA,0.0,120.76282160399161,10.159807269967914,10.159807269967914,110.6030143340237,0.0,98.1060041716329,1.8939958283670961,2.1420588169180093,96.15926667909058,3.840733320909422,6.89774119630124,89.23264371309483,10.76735628690517,41.099376602573045,64,2.6468318985912194,11.481749999999998,15.494624999999997,0.13388956668896848,0.18074091571197984,0.04685134902301136,0.0,,0,175.76536123594852,105.60128973113328
4A_OCTA,4A,OCTA,0.0,120.76282160399161,6.649873852882548,6.649873852882548,114.11294775110906,0.0,97.94398092967819,2.0560190703218097,2.3253027865068674,95.12497670518076,4.875023294819243,8.755267862659252,86.50356026398055,13.496439736019454,51.5163838480197,70,2.3746437378478484,12.028499999999998,15.821999999999997,0.1402542206131203,0.18457419583448167,0.044319975221361385,0.0,,0,173.1365426897918,105.4775279415017
4A_OTL,4A,OTL,0.0,120.76282160399161,9.959811063866182,9.959811063866182,110.80301054012543,0.0,98.20843265792611,1.7915673420738898,2.026214928097474,96.03289228475586,3.96710771524414,7.124702506323587,87.99224991316429,12.007750086835713,45.83400324261851,64,2.3898484600702194,11.829374999999999,14.944499999999998,0.13791610923113246,0.1743581666404158,0.03644205740928336,0.0,,0,172.86962888461238,105.43375867351367
4A_PIP,4A,PIP,0.0,120.76282160399161,10.509800630645941,10.509800630645941,110.25302097334567,0.0,98.54458432657927,1.455415673420731,1.6460363475136859,96.08064666418188,3.9193533358181156,7.038938324656158,87.53364883640153,12.466351163598475,47.5844996376473,76,2.408416805060951,11.096999999999998,14.674499999999998,0.1293622378722902,0.17122829126137126,0.04186605338908106,0.0,,0,175.1796792204855,105.6726926766847
4A_THQ,4A,THQ,0.0,120.76282160399161,10.979791714985014,10.979791714985014,109.7830298890066,0.0,98.37324940405244,1.6267505959475557,1.8398115797225927,96.95827897875513,3.041721021244868,5.462760010353492,90.24455105939563,9.755448940604367,37.2368907699917,66,2.672510981764902,11.485124999999998,13.881374999999998,0.1339131119156304,0.16194188518781008,0.028028773272179675,0.0,,0,171.0133159398398,104.9838371987741
5A_AMP,5A,AMP,0.0,120.76282160399161,4.359917293017731,4.359917293017731,116.40290431097388,0.0,96.03787991656733,3.9621200834326658,4.481052244830948,90.28373089824822,9.716269101751777,17.449873255358597,79.37624826328586,20.62375173671414,78.72158373880785,80,4.722816464279445,18.980999999999998,20.013749999999998,0.22137374532572326,0.23341861838220823,0.012044873056484967,0.0045,3.7613857201581893,9,174.0038316745928,104.1442229700649
5A_BEMT,5A,BEMT,0.0,120.76282160399161,3.7199294334921915,3.7199294334921915,117.04289217049941,0.0,96.32467967818832,3.6753203218116823,4.156689356133427,90.71352031308237,9.28647968691763,16.67799562035171,80.3794720389024,19.620527961097594,74.89224340009685,67,4.562655123127322,18.15075,20.115,0.21155737382479056,0.23474733152152508,0.023189957696734514,0.007,3.811608624262924,14,173.66660730012782,104.34401894054363
5A_BENZ,5A,BENZ,0.0,120.76282160399161,5.449896616272156,5.449896616272156,115.31292498771946,0.0,97.24374255065554,2.75625744934446,3.117253735534561,93.89209839731643,6.107901602683569,10.969448016195201,86.19990665161514,13.800093348384863,52.67544033679917,67,4.626851772544697,14.222249999999997,20.168999999999997,0.16572282523202767,0.2354424395240722,0.06971961429204454,0.0,,0,174.70844246619885,104.5926420516232
5A_BMAE,5A,BMAE,0.0,120.76282160399161,3.7899281056278,3.7899281056278,116.97289349836382,0.0,96.31629916567343,3.6837008343265722,4.166167492491468,90.72109112933283,9.278908870667166,16.66439885984346,80.43265890934353,19.56734109065647,74.68922725014085,64,4.591601998604626,18.05625,20.222999999999995,0.21053874306402742,0.2359147997952675,0.025376056731240076,0.0025,3.5318573614216797,5,173.74596181480106,104.33421340908829
5A_BOX,5A,BOX,0.0,120.76282160399161,3.9099258292888295,3.9099258292888295,116.85289577470279,0.0,95.36650774731824,4.633492252681762,5.240356279736488,89.22381662318301,10.776183376816988,19.35341972651372,79.16892801319902,20.83107198680098,79.5129324049629,73,5.114097265930714,20.678624999999997,20.540249999999997,0.2409359024773889,0.23979511426319938,-0.001140788214189531,0.007,3.613519113812457,14,175.1421977755021,104.12121672054529
5A_DADP,5A,DADP,0.0,120.76282160399161,2.5399518174919704,2.5399518174919704,118.22286978649964,0.0,95.36092073897497,4.6390792610250315,5.2466750373085205,89.06366474096161,10.936335259038387,19.641043506495976,77.9024835012157,22.0975164987843,84.34699552661937,87,5.614080885902607,17.78625,23.327999999999996,0.20748031496062994,0.27201889020070835,0.06453857524007842,0.0055,3.5898497007731716,11,175.6388828181283,103.18107835697218
5A_DBUA,5A,DBUA,0.0,120.76282160399161,4.379916913627903,4.379916913627903,116.3829046903637,0.0,96.04812276519667,3.9518772348033337,4.469467855948892,90.2342294073798,9.7657705926202,17.538775150989466,79.36050929142063,20.639490708579373,78.78165994644786,64,5.121921093913299,18.619874999999997,20.341124999999998,0.21697408266803006,0.23744238269708073,0.020468300029050673,0.0045,3.6898970757474387,9,174.57391884434574,103.89094639762611
5A_DEA,5A,DEA,0.0,120.76282160399161,5.109903065899222,5.109903065899222,115.6529185380924,0.0,96.42897050059595,3.571029499404048,4.038739214788876,91.86253727171078,8.137462728289222,14.61442573706097,82.440463268496,17.559536731503997,67.02536758930171,64,4.587682776045223,17.128124999999997,19.8315,0.19963809448880848,0.23143881208397338,0.031800717595164896,0.001,3.901777839690302,2,173.9059414352726,104.57374207641709
5A_DEGE,5A,DEGE,0.0,120.76282160399161,2.049961112542742,2.049961112542742,118.71286049144886,0.0,95.30784415971395,4.692155840286048,5.306703234242789,89.12539601192695,10.874603988073048,19.530177613120998,77.99963094824592,22.000369051754078,83.97618031394461,73,5.439340658770417,18.110249999999997,22.764374999999998,0.21101891541153803,0.2657499704503369,0.054731055038798854,0.0045,3.6167970749071596,9,174.09696210021414,103.43547615490958
