label,state,amine,radius,Vbur_pct,Vbur_abs,Vfree,Q_NE,Q_NW,Q_SW,Q_SE
TSH2_INDO,TSH2,INDO,3.5,0.1909359858367499,34.2910300018093,145.3033500284072,37.41380916884085,36.5355944837868,1.1251397689153932,1.299850913156914
TSH2_ISBZ,TSH2,ISBZ,3.5,0.16989494036526276,30.51217648516997,149.08220354504655,34.85836749906821,33.0996086470369,0.0,0.0
TSH2_MEPI,TSH2,MEPI,3.5,0.16451966082743197,29.54680648908414,150.04757354113238,32.42871785314946,33.379146477823326,0.0,0.0
TSH2_METOX,TSH2,METOX,3.5,0.1622134737234439,29.132628245909725,150.46175178430678,31.436358553857623,33.44903093551994,0.0,0.0
TSH2_MOR,TSH2,MOR,3.5,0.157857342527022,28.350291564358045,151.24408846585845,30.618710398807305,32.52422661200149,0.0,0.0
TSH2_MTL,TSH2,MTL,3.5,0.18300409988818486,32.86650786240637,146.72787216781015,36.02776742452479,34.5928065598211,0.9667349981364145,1.614330972791651
TSH2_NMA,TSH2,NMA,3.5,0.18570047521431235,33.35076171743101,146.2436183127855,36.08367499068207,35.95788296682818,1.0785501304509877,1.1600819977636974
TSH2_OCTA,TSH2,OCTA,3.5,0.1543864144614238,27.72693239028746,151.86744763992905,27.485557212076035,34.269008572493476,0.0,0.0
TSH2_OTL,TSH2,OTL,3.5,0.18525204994409245,33.27022705903599,146.32415297118052,37.60482668654492,33.970834886321285,0.9178158777487887,1.6073425270219905
TSH2_PIP,TSH2,PIP,3.5,0.16375675549757734,29.409792979347152,150.18458705086937,33.10193812896012,32.400764070070814,0.0,0.0
TSH2_THQ,TSH2,THQ,3.5,0.18789601192694744,33.745067772170295,145.8493122580462,38.471393961982855,34.36684681326873,1.09951546775997,1.2206485277674246
2A_AMP,2A,AMP,4.0,0.17318524610514555,46.42794639992026,221.65462670640875,26.2475948109987,43.026503631059526,0.0,0.0
2A_BEMT,2A,BEMT,4.0,0.19179054683135746,51.415703292020204,216.6668698143088,32.36453354850723,44.351685184035745,0.0,0.0
2A_BENZ,2A,BENZ,4.0,0.19185649556203835,51.43338299743423,216.64919010889477,37.164049407237286,39.57854881757805,0.0,0.0
2A_BMAE,2A,BMAE,4.0,0.19301253801750357,51.743297833515506,216.3392752728135,34.71541183042642,42.489603376575005,0.0,0.0
2A_BOX,2A,BOX,4.0,0.18802371050834835,50.40588011807753,217.67669298825146,37.573707404878654,37.63577679846068,0.0,0.0
2A_DADP,2A,DADP,4.0,0.1775921730494693,47.609366714646185,220.47320639168282,27.478120538762337,43.55874868102539,0.0,0.0
2A_DBUA,2A,DBUA,4.0,0.21289026131214697,57.072169041839125,211.01040406448988,33.190056483148155,51.966048041710636,0.0,0.0
2A_DEA,2A,DEA,4.0,0.21011265594935138,56.327541449106945,211.75503165722205,32.93712370430141,51.107938675439144,0.0,0.0
2A_DEGE,2A,DEGE,4.0,0.1582963503196574,42.43649290703462,225.64608019929437,31.309353857612813,32.00918627025014,0.0,0.0
2A_DEPA,2A,DEPA,4.0,0.15818772888088883,42.40737339223503,225.67519971409396,31.230215380795734,32.0448761715598,0.0,0.0
2A_DETA,2A,DETA,4.0,0.16116318043572714,43.20504010120931,224.8775330051197,34.426789150270004,30.038483024020856,0.0,0.0
2A_DMDP,2A,DMDP,4.0,0.15471184284029546,41.47554891864839,226.6070241876806,30.893488920613244,30.991248215504935,0.0,0.0
2A_DMEDA,2A,DMEDA,4.0,0.16046877909502824,43.01888320302626,225.06368990330273,32.64229408478679,31.545217553224504,0.0,0.0
2A_EAE,2A,EAE,4.0,0.21167214946309976,56.74561448301524,211.33695862331376,32.82850226553286,51.84035751970703,0.0,0.0
2A_EDA,2A,EDA,4.0,0.13661861461113525,36.62506973917505,231.45750336715395,27.14139407857985,27.506051765874247,0.0,0.0
2A_INDO,2A,INDO,4.0,0.18065684935758178,48.43095302506298,219.651620081266,33.00384830240208,39.25889144063062,0.0,0.0
2A_ISBZ,2A,ISBZ,4.0,0.21990022344981688,58.951417729083616,209.13115537724536,39.25578797095153,48.70430140897524,0.0,0.0
2A_MEPI,2A,MEPI,4.0,0.16456535907144187,44.117104904039095,223.9654682022899,29.177270188070263,36.64887344050649,0.0,0.0
2A_METOX,2A,METOX,4.0,0.13452377257774192,36.06347909661167,232.01909400971732,24.26137421637391,29.54813481472286,0.0,0.0
2A_MOR,2A,MOR,4.0,0.16362268015641487,43.864389114885576,224.21818399144342,29.054683135745762,36.394388926820184,0.0,0.0
2A_MTL,2A,MTL,4.0,0.17154816584941965,45.989073712583696,222.0934993937453,29.59468685990938,39.02457947985848,0.0,0.0
2A_NMA,2A,NMA,4.0,0.18733706784184717,50.221803185237306,217.86076992109167,34.929551238284404,40.00527589845447,0.0,0.0
2A_OCTA,2A,OCTA,4.0,0.16124076717770466,43.22583975463758,224.85673335169142,34.08385575072931,30.412451120352554,0.0,0.0
2A_OTL,2A,OTL,4.0,0.18817112531810565,50.44539945959125,217.63717364673775,30.044689963379057,45.2237601638632,0.0,0.0
2A_PIP,2A,PIP,4.0,0.1656205387623363,44.39998019066361,223.6825929156654,29.273477748122403,36.97473775681212,0.0,0.0
2A_THQ,2A,THQ,4.0,0.205410899385513,55.06708245135358,213.01549065497542,35.165414933896095,46.998944820309106,0.0,0.0
3A_AMP,3A,AMP,4.0,0.19944447892744088,53.467589102719366,214.61498400360964,31.070386692322018,47.90826143628577,0.36620942213394575,0.4329340202346223
3A_BEMT,3A,BEMT,4.0,0.2288653714853206,61.3548176827206,206.7277554236084,38.00043448575508,52.367947365154244,0.620693935820247,0.5570728073986717
3A_BENZ,3A,BENZ,4.0,0.23664732170566694,63.44102292157641,204.6415501847526,44.45254794860654,49.12947675501211,0.6393147538948545,0.43758922475327416
3A_BMAE,3A,BMAE,4.0,0.22387266463906647,60.016359984611206,208.0662131217178,41.17062876295699,47.52343119607721,0.5260381106076594,0.3289677859847309
3A_BOX,3A,BOX,4.0,0.24334305753832786,65.2360330124364,202.8465400938926,45.92669604617963,50.67034945068587,0.45000310346967914,0.29017441499596547
3A_DADP,3A,DADP,4.0,0.20480960213518715,54.905885137284464,213.17668796904454,32.63453541058904,48.39085097138601,0.4329340202346223,0.46552045186518526
3A_DBUA,3A,DBUA,4.0,0.24284650238967165,65.10291523049546,202.97965787583354,39.12544224442927,57.35522313946993,0.39414064924585684,0.263794922723605
3A_DEA,3A,DEA,4.0,0.24138787164049408,64.71188174604391,203.3706913602851,38.77009496617218,57.10384209546273,0.40655452796226177,0.27465706660045935
3A_DEGE,3A,DEGE,4.0,0.18925733970579106,50.73659460758707,217.3459784987419,37.40301657252809,37.258705232449884,0.43603748991372354,0.6051765874247409
3A_DEPA,3A,DEPA,4.0,0.18990130966420457,50.90923173104174,217.17334137528724,37.30370554279685,37.56439699584135,0.45000310346967914,0.6424182235739557
3A_DETA,3A,DETA,4.0,0.19397849295512382,52.0022535186975,216.0803195876315,42.00235863695612,34.966792874433615,0.3584507479361927,0.263794922723605
3A_DMDP,3A,DMDP,4.0,0.18132409533858854,48.60983004454613,219.47274306178286,37.50698280677798,34.32902985537831,0.4050027931227112,0.2886226801564149
3A_DMEDA,3A,DMEDA,4.0,0.1938659921792564,51.97209402122651,216.1104790851025,41.39097511017317,35.58438334057476,0.32431258146607905,0.2467258394885482
3A_EAE,3A,EAE,4.0,0.24183399540686487,64.83147975325649,203.25109335307252,38.86319905654522,57.192290981317115,0.4050027931227112,0.2731053317609087
3A_EDA,3A,EDA,4.0,0.16866581838495437,45.216366587723336,222.86620651860565,34.910930420209795,32.055738315436656,0.28396747563776303,0.21569114269753584
3A_INDO,3A,INDO,4.0,0.23924647756191422,64.13781131142356,203.94476179490545,41.3273539817516,52.038979579169514,1.354664514927689,0.9775929489168891
3A_ISBZ,3A,ISBZ,4.0,0.25822807398671715,69.22644652265063,198.85612658367836,46.06945565141829,56.4009062131463,0.5539693377195705,0.2668983924027062
3A_MEPI,3A,MEPI,4.0,0.21891099248960338,58.68622214787314,209.39635095845586,37.98026193284092,49.17602880019862,0.2668983924027062,0.1412078703991062
3A_METOX,3A,METOX,4.0,0.18000900006206938,48.2572759189369,219.8252971873921,30.590900626900876,40.722177394326856,0.3336229905033828,0.35689901309664207
3A_MOR,3A,MOR,4.0,0.21984203339333375,58.93581798901241,209.1467551173166,38.29216063559059,49.04568307367637,0.3708646266525976,0.2281050214139408
3A_MTL,3A,MTL,4.0,0.19782291602011048,53.03287634606845,215.04969676026053,33.40729936068524,44.63099745515486,0.633107814536652,0.4577617776674322
3A_NMA,3A,NMA,4.0,0.2395645832040221,64.22308989047949,203.8594832158495,41.06045558934889,48.81447458258333,2.6674321891875117,3.2834709204891066
3A_OCTA,3A,OCTA,4.0,0.2040065793557197,54.69060872430183,213.39196438202717,43.28874681894358,37.46043076159146,0.5182794364099063,0.3351747253429334
3A_OTL,3A,OTL,4.0,0.21530708832474707,57.72007824612984,210.36249486019915,35.22593259263857,49.449134131959525,0.7541431320216002,0.693625473279126
3A_PIP,3A,PIP,4.0,0.22064893550990006,59.152134384666454,208.93043872166254,38.42250636211284,49.30171932220222,0.336726460182484,0.19862205946247907
3A_THQ,3A,THQ,4.0,0.23412963192849606,62.76607416782895,205.31649893850005,43.10409037303705,49.70982558500403,0.5648314815964248,0.2731053317609087
4A_AMP,4A,AMP,4.0,0.2112027496741357,56.61977657977418,211.46279652655483,31.210042827881573,49.02085531624356,1.6774253615542176,2.572776363974924
4A_BEMT,4A,BEMT,4.0,0.22847743777543295,61.25081941557924,206.83175369074976,38.78716404940724,50.03568990130967,1.3779405375209486,1.1901806219353237
4A_BENZ,4A,BENZ,4.0,0.2595160139035442,69.57172076955997,198.510852336769,41.446837564397,58.477127428465025,2.5619142200980694,1.3205263484575755
4A_BMAE,4A,BMAE,4.0,0.22840760970765317,61.23209972749379,206.8504733788352,36.996462044565824,51.736391285457145,1.5455279001924151,1.0846626528458816
4A_BOX,4A,BOX,4.0,0.23950251381044008,64.20645016773688,203.87612293859212,41.2078703991062,50.901557941778904,2.293464092855813,1.3981130904351065
4A_DADP,4A,DADP,4.0,0.21420535658866613,57.424723167448356,210.65784993888064,32.414189063372845,49.15585624728446,1.663459747998262,2.4486375768108744
4A_DBUA,4A,DBUA,4.0,0.24915042517534602,66.79288707154265,201.28968603478634,40.019241512010424,55.80504003475886,1.7627707777295016,2.073117745639625
4A_DEA,4A,DEA,4.0,0.2460469554962448,65.96090093441173,202.12167217191728,37.71181180559866,57.52281050214139,1.7782881261250076,1.4058717646328596
4A_DEGE,4A,DEGE,4.0,0.19075088448885855,51.13698793608134,216.94558517024765,35.39041648563094,38.21147042393396,1.6572528086400595,1.0412140773384644
4A_DEPA,4A,DEPA,4.0,0.18943966854943828,50.785473793143524,217.29709931318547,35.1747253429334,38.00974489479238,1.6029420892557882,0.9884550927937434
4A_DETA,4A,DETA,4.0,0.20531003662094222,55.040042901896825,213.04253020443218,40.07510396623425,38.206815219415304,2.4734653342436843,1.3686301284836448
4A_DMDP,4A,DMDP,4.0,0.19066165973558438,51.113068334638825,216.96950477169017,35.26938116814598,38.29216063559059,1.6650114828378126,1.0381106076593631
4A_DMEDA,4A,DMEDA,4.0,0.204406151076904,54.79772693945744,213.28484616687155,35.0583452299671,43.726336043696854,1.7798398609645585,1.1979392961330768
4A_EAE,4A,EAE,4.0,0.2463107504189684,66.03161975606785,202.05095335026112,39.088200608280054,55.49934827136739,1.8248401713115263,2.1119111166283906
